,title,link,content
2706,"금융당국, 현대차 임원 '애플카' 관련 주식거래 조사",http://www.yonhapnewstv.co.kr/MYH20210411006100038/?did=1825m,현대차 임원들이 애플카 공동개발 보도 공시와 관련해 미공개 정보를 이용했다는 의혹이 제기돼 금융당국이... 현대차 주가는 지난 1월 8일 애플카 공동 개발 보도에 힘입어 급등했다가 한 달 만에 협의를 진행하고 있지...
2707,"현대차, 전기차 충전 대행 서비스 시작… '마이현대'로 예약",http://biz.newdaily.co.kr/site/data/html/2021/05/10/2021051000033.html,"픽업 앤 충전 서비스는 현대차가 지정된 위치에서 차를 건네받아 배터리를 충전하고, 간단한 실내 청소를 해 소비자에게 가져다주는 것이다. 일종의 충전 대행인 셈이다. 현대차는 자사의 아이오닉 5, 코나 및 아이오닉..."
2708,"최고시속 240km 제로백 5.5초…현대차, 고성능 '코나N' 세계 첫 공개",http://news.mk.co.kr/newsRead.php?no=405534&year=2021,이날 현대차는 온라인을 통해 ‘현대 N Day’ 행사를 개최하고 ‘코나 N’을 고성능 N 라인업에 추가한다고 밝혔다. 코나 N은 현대차의 첫 번째 고성능 SUV다. 기존 N 브랜드 라인업에 SUV의 실용성을 갖춘 모델을...
2709,현대차 지난해 4분기 영업익 1조6410억원,http://news.tvchosun.com/site/data/html_dir/2021/01/26/2021012690069.html,현대차는 올해부터 연간 실적 가이던스를 통해 자동차 부문 매출액 성장률 목표를 전년 대비 14~15... 현대차는 2020년 기말 배당금을 전년과 동일하게 3000원으로 유지하기로 결정했다. / 이상배 기자
2710,"현대차, 정몽구→정의선 총수 변경 요청",http://news.tf.co.kr/read/economy/1845708.htm,따르면 현대차는 최근 이런 내용의 동일인 변경 신청을 공정위에 제출했다. 동일인은 기업을 실질적으로 지배하는 인물을 뜻한다. 대기업 집단 지정자료와 관련된 모든 책임을 진다. 이번 요청이 받아들여지면 현대차는...
2711,"현대차·기아, G80 EV·아이오닉5·EV6 삼총사로 中 부진 만회 나선다",https://www.sedaily.com/NewsView/22L593PAEZ,현대차그룹이 세계 최대 자동차 시장인 중국 안방에서 열리는 ‘2021 상하이 국제 모터쇼’에 새 전기차... 현대차의 고급 브랜드 제네시스는 19일 중국 상하이 컨벤션 센터에서 열린 상하이 모터쇼에서 브랜드...
2712,"현대코퍼레이션, 현대차 1차 협력사 ‘신기인터모빌’ 우선협상대상자에 선정",https://www.sedaily.com/NewsView/22MER7EXJX,현대코퍼레이션(011760)은 현대차 1차 협력사 ㈜신기인터모빌 인수를 위한 우선협상대상자로 선정됐다고 18일... 1987년 현대차 협력업체로 등록된 이후 33년간 콘솔박스·엔진커버·휠가드·내장트림 등 고기능 경량화...
2713,현대차 '그랜저 공장'도 이틀간 가동 중단… 무섭게 번지는 '반도체 가뭄',https://hankookilbo.com/News/Read/A2021040915380003126?did=NA,"현대차는 오는 12, 13일 이틀간 아산공장 가동을 중단한다고 9일 밝혔다. 아산공장에서는 현대차의 주력 모델인 그랜저와 쏘나타를 생산하고 있다. 이번 생산 중단은 파워트레인 컨트롤 유닛(PCU) 부품의 차량용 반도체..."
2714,"현대차, 전세계서 코나EV 등 8만여대 배터리 교체…""끝까지 책임""",http://www.newsis.com/view/?id=NISX20210224_0001350144&cID=13001&pID=13000,"리콜 비용은 약 1조원으로 추정되며, 현대차와 배터리 제조사 LG에너지솔루션이 비용을 분담하게 된다. 코나EV는 지난해부터 잇단 화재로 논란을 빚어왔다. 현대차는 오는 29일부터 코나 전기차(EV), 아이오닉..."
2715,현대차 최초의 고성능 SUV···코나 N 티저 이미지 공개,https://www.sedaily.com/NewsView/22JR57ZGL4,현대차는 지난 2018년 6월 출시한 국내 최초의 고성능 모델 벨로스터 N에 이어 N 라인업의 계보를 이어갈 두 번째 모델인 코나 N의 디자인 티저를 10일 공개했다. 현대차 최초의 고성능 SUV인 코나 N은 작년 9월 출시한 ‘더...
2716,"현대차 노조, 임단협 요구안 확정…기본급 인상·정년 확대",https://view.asiae.co.kr/article/2021051410403258773,"자동차 반도체 확보, 미래 모빌리티 전환 등으로 인해 막대한 투자가 예고된 상황에서 현대차 노조가 과도하게 기본급 인상과 성과급 요구했다는 지적이 나온다. 14일 업계에 따르면 민주노총 금속노조 현대차지부(노조)..."
2717,"현대차, 연내 도심항공모빌리티 美법인 출범",https://biz.chosun.com/site/data/html_dir/2021/03/09/2021030902979.html?utm_source=naver&utm_medium=original&utm_campaign=biz,"UAM은 현대차그룹이 수소연료전기차, 순수전기차 등과 함께 미래 모빌리티의 한 축으로 공을 들이고 있는 사업이다. 9일 업계에 따르면 현대차는 이르면 상반기 미국 워싱턴DC에 UAM 사업을 전담할 현지법인을 출범할..."
2718,현대차 ‘배터리 재활용’… 순환 경제 이끈다,http://www.munhwa.com/news/view.html?no=2021042901032439176001,전기차 폐배터리 회수 뒤 활용 기아-SK 생태계 구축 손잡아 태양광 발전소서 재사용 추진 현대차는... 현대차그룹은 한국수력원자력과 협력해 산업통상자원부 규제 샌드박스 실증 특례 승인을 받아 전기차에서 회수한...
2719,"현대차, 프리미엄 멀티밴 '스타리아' 티저 이미지 공개",http://www.fnnews.com/news/202103110858215305,현대차가 프리미엄 다목적 차량(MPV) 스타리아의 티저 이미지를 공개했다. 11일 현대차에 따르면 스타리아는 프리미엄 멀티 밴으로 맞춤형 이동수단(PBV)과 가장 유사한 공간성을 경험할 수 있는 차종이다. 명칭인...
2720,현대차 신형 MPV ‘스타리아’… 실내 개방감 극대화,http://www.fnnews.com/news/202103111827175516,현대차가 프리미엄 다목적 차량(MPV) 스타리아의 티저 이미지(사진)를 공개했다. 11일 현대차에 따르면 스타리아는 프리미엄 멀티 밴으로 맞춤형 이동수단(PBV)과 가장 유사한 공간성을 경험할 수 있는 차종이다....
2721,"현대차, 팰리세이드 500대 콩고 수출 …아프리카 시장개척 본격화",http://www.newsian.co.kr/news/articleView.html?idxno=48679,나섰다.현대차는 지난 15일 평택항에서 콩고민주공화국으로 수출하는 팰리세이드 500대 중 1차 선적 분 250대를 선적했다고 16일 밝혔다. 팰리세이드 500대 공급은 현대차가 처음으로 중부 아프리카 국가의 정부와 맺은...
2722,"현대차·기아, 국내외 공장 또 셧다운..반도체 타격 심화",http://4th.kr/View.aspx?No=1641287,"같은 기간 현대모비스도 현대차 아산공장에 공급하는 모듈 생산 차질로 생산을 중단한다. 기아의 미국 조지아주 공장도 반도체 부족으로 27~28일 가동을 중단할 것으로 알려졌다. 기아 관계자는 ""조지아 주 공장 생산..."
2723,"현대차·기아, 모빌리티 총괄 'TaaS본부' 신설…본부장에 송창현(종합)",http://yna.kr/AKR20210416103051003?did=1195m,모빌리티 전략 수립·사업화 등 총괄…모빌리티 생태계 조성에 역할 기대 현대차·기아는 글로벌... 기여했다고 현대차는 전했다. 2019년에는 모빌리티 서비스 스타트업인 코드42(현재 포티투닷)을 창업해 최근까지...
2724,"현대차, 콩고민주공화국에 팰리세이드 500대 수출",http://www.jeonmae.co.kr/news/articleView.html?idxno=840227,[현대차 제공] 현대차 팰리세이드 500대가 콩고민주공화국에 수출됐다. 16일 현대자동차에 따르면 전날 평택항에서 콩고민주공화국(이하 DR콩고)으로 수출되는 대형 스포츠유틸리티차량(SUV) 팰리세이드 500대 중 1차...
2725,"현대차, 인도에 30억원 기부…산소시설·인력확충 등 지원",https://view.asiae.co.kr/article/2021042820492463974,"현대차 인도법인에 따르면 기부금은 코로나19 피해가 심각한 마하라슈트라주, 뉴델리, 텔랑가나주... 김선섭 현대차 인도권역본부장은 ""인도는 코로나19 2차 유행으로 전례 없는 위기를 겪고 있다""며 ""현대차는 가용..."
2726,"현대차, 국내 디자인 큐레이터 양성 나서…""블루 프라이즈 디자인""",https://www.news1.kr/articles/?4288256,현대차가 국내 디자인 큐레이터 양성에 본격적으로 나섰다. 현대자동차는 27일 현대모터스튜디오... 올해 처음 개최된 현대 블루 프라이즈 디자인은 현대차가 우수한 국내 디자인 큐레이터를 발굴해 글로벌 무대에서...
2727,반도체 대란에 발목잡힌 전기차…현대차 울산공장 일주일 휴업,http://news.tvchosun.com/site/data/html_dir/2021/03/30/2021033090170.html,"차량용 반도체 부족이 주요 원인으로, 현대차는 ""코나 전방 카메라 반도체, 아이오닉5 PE모듈 수급 차질로 인해 휴업을 결정했다""고 밝혔습니다. 울산1공장은 첫 전용전기차인 아이오닉5의 핵심 생산라인 중 한 곳입니다...."
2728,"현대차, 아마추어 동호회 레이싱팀 후원",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=03&c1=03&c2=03&c3=00&nkey=202105091023191,경비 등 지원 현대차가 5년 연속으로 '팀 HMC' 레이싱팀 후원을 결정하고 국내 모터스포츠 육성 및 저변 확대를 이어간다고 9일 밝혔다. 올해로 창단 5주년을 맞이한 팀 HMC는 현대차 브랜드를 좋아하는 소비자들이...
2729,"현대차 ""고성능 N라인 전기차 선보이겠다…친환경 모델 출시에 전력""",https://www.news1.kr/articles/?4288423,"토마스 쉬미에라 현대차 고객경험본부장 부사장은 27일 열린 '코나 N' 공개 자리에서 ""전동화(Electrification)... 앞서 현대차는 지난해 베이징 모터쇼를 통해 RM20e 콘셉트카를 선보이기도 했다. 그는 ""RM20e은 미래의..."
2730,"현대차, 3월 37만5924대 판매…전년比 22.4% 증가",http://www.newsis.com/view/?id=NISX20210401_0001392030&cID=13001&pID=13000,지난해 3월 코로나19로 인해 발생한 공장 생산 차질과 판매실적 부진에 따른 기저효과로 이달 판매가 급증했다는 것이 현대차 측의 설명이다. 현대차는 코로나19 극복을 위한 활동에 적극적으로 동참하는 한편...
2731,"현대차·기아, 유럽서 함박웃음… BMW 콧대 꺾고 4위로",http://news.kmib.co.kr/article/view.asp?arcid=0924192620&code=11151400&cp=nv,"유럽자동차공업협회(ACEA)는 19일(현지시간) 현대차·기아가 지난달 7만8495대를 판매했다고 밝혔다. 이는 지난해 4월(1만8808대)보다 317.3% 급등한 수치로 현대차와 기아가 각각 3만687대(295.3%), 4만2408대(338.2%)를 판매한..."
2732,현대차 ‘Hyundai Mobility 카드’ 출시,http://news.heraldcorp.com/view.php?ud=20210426000078,"적립되는 현대차 전용 카드로 신차 구매고객에게 필요한 혜택을 중심으로 모빌리티 라이프에 특화한 것이 특징이다. 등급은 기본형(Basic)과 플래티넘(Platinum) 두 가지다. 현대차는 주유, 정비, 세차 등 차량 유지..."
2733,"현대차, '지구의 날' 맞아 BTS와 '수소 에너지' 알린다",https://www.news1.kr/articles/?4281373,"앞서 현대차는 2020년부터 방탄소년단과 함께 'Because of You'라는 슬로건 아래 미래 청정에너지 '수소'의... 현대차 관계자는 ""현대자동차와 방탄소년단은 2018년부터 지속적인 협업을 통해 단순한 광고를 넘어..."
2734,"현대차·기아, 4월 미국에서 15만대 판매…2개월 연속 역대 최대",https://imnews.imbc.com/news/2021/econo/article/6168312_34887.html,현대차와 기아가 지난달 미국에서 월간 최대 판매 기록을 세웠습니다. 현대차그룹은 현대차와 기아의 4월 미국 판매량이 작년보다 127% 증가한 15만 994대로 처음으로 15만 대를 넘겼다고 밝혔습니다. 현대차와...
2735,"현대차 정몽구 재단, 온드림 미래산업 인재 장학생 모집",http://yna.kr/AKR20210412048800003?did=1195m,현대차 정몽구 재단은 미래 산업을 이끌어갈 우수 인재를 양성하기 위해 '온드림 미래산업 인재 장학생... 서류 제출은 다음달 4일까지 현대차 정몽구 재단 홈페이지(www.hyundai-cmkfoundation.org)를 통해 하면 된다....
2736,車반도체 ‘보릿고개’ 이어 노조 반발...현대차 ‘난항’,http://www.youthdaily.co.kr/news/article.html?no=71472,"18일 업계에 따르면 현대차는 이날과 오는 20일 에어백 컨트롤 관련 반도체 재고 부족으로 아반떼와 베뉴를... 또한 지난달 현대차가 출시한 스타리아의 출고 대기 기간은 고급 모델인 라운지가 3개월, 일반 모델인..."
2737,"현대차, 와디즈에서 라이프스타일 제품 '현대 컬렉션' 선보여",http://yna.kr/AKR20210412044200003?did=1195m,현대차는 고객에게 일상에서 더 나은 모빌리티 경험을 제공하기 위해 2015년부터 현대 컬렉션을 지속적으로... 모빌리티(키즈) 카테고리에는 현대차의 수소전기차 '넥쏘' 디자인을 적용한 유아 전동차 '키즈 넥쏘'를...
2738,"현대차 이층 전기버스, 서울~인천 달린다",http://www.edaily.co.kr/news/newspath.asp?newsid=03158646629018416,"현대차, 이층 전기버스 국내 최초의 이층 전기버스가 서울과 인천을 연결한다. 70명이 한꺼번에 탈 수 있어... 유원하 현대차 부사장, 신재호 선진그룹 회장 등 주요 관계자가 참석한 가운데 이층 전기버스 1호차..."
2739,"삼양사, 3D 프린팅용 복합 소재 개발…현대차·쓰리디팩토리 협업",http://www.newslock.co.kr/news/articleView.html?idxno=40394,박상현 삼양사 화학연구소 팀장(왼쪽에서 네번째)이 지난 20일 서울 더케이호텔에서 열린 '2021년 신기술∙신제품 인증서 수여식'에서 이상훈 국가기술표준원장(가운데)과 기념촬영을 하고 있다. 사진 삼양홀딩스 제공...
2740,'사무직 노조' 추진하는 현대차 MZ세대… 기존 노조와 거리두고 투명성 요구할 듯,https://biz.chosun.com/site/data/html_dir/2021/04/08/2021040802650.html?utm_source=naver&utm_medium=original&utm_campaign=biz,현대차(005380)·금호타이어(073240)등 자동차 제조업체 사무직 직원들을 중심으로 노동조합 설립 바람이 거세게... 이에 공감한 현대차 그룹 직원들도 카카오톡 채팅방과 네이버 밴드 등 익명성이 높은 소셜미디어를 통해...
2741,"현대차-뉴뮤지엄 라이좀, '월드 온 어 와이어'展 기획 전시",https://daily.hankooki.com/lpage/industry/202105/dh20210507095231147980.htm?s_ref=nv,현대차와 뉴뮤지엄 라이좀은 앞서 혁신적 차세대 디지털 아트 플랫폼 구축을 위해 지난 1월 전략적... 현대차 관계자는 “현대모터스튜디오 서울은 방문객들에게 실험적이고 차별화된 경험을 제공하는 창의적인 체험...
2742,"현대차, 9월 獨에 미래 모빌리티 총출동...'IAA 모빌리티' 참가 [영상+]",https://www.theguru.co.kr/news/article.html?no=21709,현대차를 비롯해 각국을 대표하는 완성차 브래드가 대거 참가할 예정이다. 세계 3대 모터쇼 중 하나인... 현대차는 이번 IAA 모빌리티 모터쇼를 통해  향후 출시할 전기차 모델을 중심으로 선보일 계획이다. 고급...
2743,정의선 현대차 회장 입은 '페트병 티셔츠'…어디 거?,http://news.mt.co.kr/mtview.php?no=2021050315455552201,"[정 회장, 현대차X제로+마리아 코르네호 협업 친환경 페트병 티셔츠 착용] 정의선 현대자동차그룹 회장이... 3일 현대차그룹은 자사 SNS(소셜네트워크서비스) 채널에 정의선 회장의 '고고챌린지' 사진과 메시지를..."
2744,"현대차 '아이오닉5' 베일 벗었다…""테슬라와 본격 승부""",https://www.news1.kr/articles/?4220576,현대차는 23일(한국시각) 온라인을 통해 '아이오닉 5 세계 최초 공개' 행사를 진행했다. 행사는 이날... 고객의 더 나은 일상에 기여한다는 현대차 브랜드 비전인 '휴머니티를 향한 진보'(Progress for Humanity)의...
2745,"현대차, 싱가포르 1위 통신사와 맞손…모빌리티 사업 '속도'",https://www.hankyung.com/economy/article/202103232714g,현대차가 싱가포르 1위 통신사인 싱텔과 함께 차세대 통신 기술 기반의 미래 모빌리티 사업을 위해 손을 잡았다. 현대차는 23일 싱가포르 싱텔 본사에서 커넥티비티 협력 등을 주요 내용으로 하는 양해각서(MOU)를...
2746,"현대차, 다음달 2021년형 그랜저 출시…기아 K8과 '맞대결' 예고",http://yna.kr/AKR20210423143900003?did=1195m,새 모델명 퀴즈 이벤트로 티저 마케팅…스페셜 트림 '그랜저 르블랑' 추가 예고 현대차가 다음 달... 25일 업계에 따르면 현대차는 지난 23일부터 홈페이지에서 '2021 그랜저 새로운 모델명을 맞춰라!'라는 이벤트를...
2747,"현대차, 차박 체험 플랫폼 '휠핑' 참가자 모집",http://www.bizwnews.com/news/articleView.html?idxno=24690,현대차는 본격적인 휴가철을 맞아 오는 6월부터 운영되는 차박 체험 플랫폼 '휠핑'의 참가자를 모집한다고... '휠핑'은 최근 증가하는 차박(차에서 하는 숙박)에 대한 고객들의 관심과 니즈를 반영해 고객들에게 현대차...
2748,K수소 어벤져스 떴다..SK-현대차-포스코 '삼각동맹' 탄력,http://news.mt.co.kr/mtview.php?no=2021030113461546198,정의선 현대차그룹 회장이 수소산업 진출 계획을 구체화하고 있는 최정우 포스코그룹 회장과 손을 잡은 지... 이 자리에서 SK그룹과 현대차그룹은 구체적인 수소사업 협력 방안을 내놓는다. SK가 생산하는 부생·액화...
2749,"'정몽구→정의선' 현대차, 공정위에 동일인 변경 신청",https://biz.chosun.com/site/data/html_dir/2021/03/01/2021030101068.html?utm_source=naver&utm_medium=original&utm_campaign=biz,현대차(005380)가 기업을 실질적으로 지배하는 총수(동일인)를 정몽구 현대차그룹 명예회장에서 정의선 회장으로 변경해 줄 것을 공정거래위원회에 요청한 것으로 알려졌다. 1일 정부 부처와 자동차 업계 등에 따르면...
2750,"현대차, 2021년형 엑시언트 수소전기트럭 출시…신규 그릴 ·6x2 샷치 추가 운영",http://www.economytalk.kr/news/articleView.html?idxno=213252,"엑시언트 수소전기트럭은 현대차가 세계 최초로 양산한 대형 수소전기트럭으로 지난해 7월 10대를... 장재훈 현대차 사장은 ""엑시언트 수소전기트럭은 현대차가 20년이상 수소연료전지 분야에서 쌓아온 기술..."
2751,"현대차.기아, 전기차 美 현지 생산. 수소. 모빌리티에 2025년까지 8조원 투자",http://www.autodaily.co.kr/news/articleView.html?idxno=427485,현대차그룹이 전기차의 미국 현지생산에 나서는 등 미국현지에 대한 대대적인 투자에 나선다. 현대차그룹이 전기차를 미국 현지에서 생산하는 등 2025년까지 미국에 74억 달러(약 8조 원)를 투자한다. 현대차는 전기차의...
2752,"수은, 현대차에 3조 금융지원…""미래 모빌리티 시장 선점""",http://yna.kr/AKR20210401117400002?did=1195m,방문규 수은 행장과 장재훈 현대차 대표는 이날 오후 서울 여의도 수은 본점에서 열린 협약식에 참석해 협약서에 서명했다. 수은이 스마트 모빌리티 솔루션 기업으로 전환을 추진 중인 현대차에 2023년까지 3조원 규모의...
2753,"""세차부터 대리충전까지""… 현대차, 전기차 전용 '픽업앤충전 서비스' 런칭",http://moneys.mt.co.kr/news/mwView.php?no=2021051008358081587,‘픽업앤충전 서비스’는 현대차의 전기차를 보유한 고객을 대상으로 고객이 원하는 위치에서 차를 픽업해 충전 및 간단한 실내 청소 서비스 이후 고객에게 다시 차를 인도해주는 충전 대행 서비스다. 아이오닉5·코나...
2754,"현대차, 세종시에서 수요응답형 모빌리티 '셔클' 운영한다",http://yna.kr/AKR20210401055400003?did=1195m,"세종시 1생활권에서 시범운영 후 13일부터 본격 서비스 현대차가 오는 13일부터 세종시에서 수요응답형 커뮤니티 모빌리티 '셔클' 서비스를 선보인다. 현대차는 1일 세종시청에서 세종시, 대전세종연구원..."
2755,"현대차, 브라질 공장 인력 채용…신형 크레타 생산 대비",https://www.theguru.co.kr/news/article.html?no=21661,23일 업계에 따르면 현대차 브라질 피라시카바시 공장은 지난 19일 인력 채용에 들어갔다. △생산 보조... 생산량의 90%가 브라질 시장에서 판매되는 등 현지 전략 차종인 HB20과 함께 현대차의 판매량을 뒷받침하고 있다....
2756,현대차 1분기 판매 질주…영업익 1조6천566억원으로 작년 2배(종합),http://yna.kr/AKR20210422101551527?did=1195m,공략 현대차의 올해 1분기 영업이익이 작년 동기 대비 2배로 늘었다. 신종 코로나바이러스 감염증... 현대차는 연결 재무제표 기준 올해 1분기 영업이익이 1조6천566억원으로 작년 동기 대비 91.8% 증가했다고 22일...
2757,"현대차, 아산공장 가동 재개… ""반도체 부품 재공급""",http://www.fnnews.com/news/202104141757097567,"현대차는 14일부터 그랜저와 쏘나타 등을 생산하는 아산공장 가동을 재개한다고 공시했다. 현대차 측은 ""차량용 반도체 부품이 재공급 돼 생산을 재개한다""고 설명했다. 앞서 현대차는 파워트레인 컨트롤 유닛(PCU)..."
2758,"현대차·기아, 전기차 충전기 독일 디자인전 금상 수상",http://news.kbs.co.kr/news/view.do?ncd=5165167&ref=A,독일의 국제 디자인 공모전 '2021 iF 디자인 어워드'에서 현대차와 기아가 15개의 디자인상을 받았습니다. 현대차와 기아는 오늘 제품과 커뮤니케이션·건축·사용자 인터페이스·프로페셔널 콘셉트 등 5개 부문에서...
2759,"현대엔지니어링, 코스피 상장 추진…현대차 지배구조 개편 본격화 [마켓인사이트]",https://www.hankyung.com/finance/article/202104138045i,현대차그룹의 건설사 현대엔지니어링이 연내 코스피 상장을 추진한다. 기업가치 10조원 이상의 대어다. 현대차그룹의 지배구조 개편 신호탄이 될 전망이다. 13일 투자은행(IB) 업계에 따르면 현대엔지니어링은 지난...
2760,"현대차, 차박 체험 '휠핑' 참가자 모집",http://www.fnnews.com/news/202105140937007605,"현대자동차는 본격적인 휴가철을 맞아 오는 6월부터 운영되는 차박 체험 플랫폼 '휠핑'의 참가자를 모집한다. '휠핑'은 최근 증가하는 차박(차에서 하는 숙박)에 대한 고객들의 관심과 니즈를 반영, 고객들에게..."
2761,'부품 수급 차질'... 아이오닉5 생산 현대차 울산1공장 6일간 휴업,https://www.sedaily.com/NewsView/22K0CW4PBE,"30일 자동차 업계에 따르면 현대차는 이날 노조 대의원 간담회에 이 같은 내용의 생산중단 일정을 전달했다.... 현재 현대차·기아는 글로벌 차량용 반도체 부족의 영향을 받아 아반떼, 쏘나타 등 일부 차종의 특근을..."
2762,"단종 앞둔 현대차 메가트럭, 빈 자리 누가 채울까",http://autotimes.hankyung.com/apps/news.sub_view?popup=0&nid=10&c1=10&c2=10&c3=00&nkey=202105162055191,-현대차 대표 중형 트럭 '메가트럭' 올 여름 단종 -국산 중형 및 수입 준대형 트럭 새 도전 현대자동차가 올... 17일 상용차 업계에 따르면 현대차가 메가트럭을 올 7~8월경 단종하며 라인업 재정비에 들어간다. 단종 배경은...
2763,"현대차, 2021 그랜저 출시",http://www.choicenews.co.kr/news/articleView.html?idxno=81500,"사진=현대자동차 현대자동차(현대차)는 11일 "" '2021 그랜저'를 출시한다""고 밝혔다. 현대차에 따르면 2021 그랜저는 가솔린, 하이브리드 모델에 신규 인테리어 컬러와 고객 선호 사양이 적용된 스페셜 트림 '르블랑'을..."
2764,[단독]'투싼 무기한·K8 6개월 대기'…현대차·기아 실적 위기,http://www.etnews.com/20210511000093,현대차와 기아가 지난달부터 차량용 반도체 부족으로 휴업을 거듭하면서 거의 모든 차종의 출고가 짧게는... 국내 자동차 시장의 80% 이상을 점유하는 현대차·기아마저 반도체 악재로 올해 내수 최저 실적의 위기감이...
2765,현대차 아이오닉5 유럽서도 '돌풍'…사전계약 '완판',http://www.edaily.co.kr/news/newspath.asp?newsid=01308726628955112,"28일 현대차 유럽법인 등에 따르면 지난 25일(현지시간) 유럽에서 3000대 한정으로 아이오닉 5의 사전계약을 받은 결과 해당 물량의 3배가 넘는 1만여명이 몰리며 하루 만에 모두 팔렸다. 현대차, 아이오닉 5 (사진..."
2766,"현대차, 스페셜트림 '르블랑' 추가한 2021 그랜저 출시",http://www.newstomato.com/ReadNews.aspx?no=1043506&inflow=N,"현대차(005380)는 11일 2021 그랜저를 출시했다. 우선 가솔린, 하이브리드 모델에 신규 인테리어 컬러와... <뉴스토마토>와의 통화에서 현대차 관계자는 “트림명 르블랑은 ‘하얀색’을 의미하는 프랑스어로, 베이지..."
2767,"현대차·기아-SK이노, 하이브리드카 배터리 공동 개발",http://news.kbs.co.kr/news/view.do?ncd=5164504&ref=A,"현대차·기아와 SK이노베이션이 손을 잡고 하이브리드 차량용 배터리 개발에 나섭니다. 현대차·기아와 SK이노베이션은 오늘(16일), 양사가 하이브리드 차량용 배터리를 공동 개발해 오는 2024년부터 양산되는 차량에..."
2768,"현대차, 연구개발본부 신입·인턴 대규모 채용",http://www.newsis.com/view/?id=NISX20210402_0001392803&cID=13001&pID=13000,2일 현대차에 따르면 회사는 지난달 29일부터 이달 12일까지 현대차 채용 홈페이지에서 연구개발본부 신입 및 인턴 지원을 받는다. 모집 분야는 ▲차량개발 프로젝트 관리 ▲연구개발 기술기획 ▲연구개발 기술경영...
2769,"현대차, 북미서 엔진 화재 가능성에 싼타페 등 39만대 리콜",https://imnews.imbc.com/news/2021/world/article/6169503_34880.html,"현대차가 미국과 캐나다 등 북미 지역에서 엔진 화재 가능성 때문에 차량 39만대를 리콜합니다. AP통신... 고객들은 리콜 사유에 따라 북미 지역 현대차 대리점에서 ABS 컴퓨터와 퓨즈 교체, 피스톤 소음 감지..."
2770,"현대차, 장애인 이동편의 위해 수동휠체어 전동화키트 보급사업",http://www.techholic.co.kr/news/articleView.html?idxno=198261,"현대차그룹이 장애인 이동편의를 위해 수동휠체어 전동화키트 보급/셰어링 사업을 3년째 이어간다. 현대차그룹은 20일 여의도 이룸센터(서울시 영등포구 의사당대로 소재)에서 이병훈 현대차그룹 상무, 최공열..."
2771,"[더벨]현대차, 베트남 2900억 추가 투자 배경은",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202105201053100000104941,베트남은 현대차가 전통적인 구도에 균열을 일으키는 곳이다. 이번 투자로 동남아에서 입지 확대에 탄력이 붙을지 주목된다. 20일 자동차업계에 따르면 현대차는 올 3월 베트남에 HTV(Hyundai Thanh Cong Vietnam...
2772,"현대차, 첫 여성 車 판매왕 나왔다",http://www.fnnews.com/news/202102010928142908,이날 현대차는 전국 판매 우수자 10명의 명단을 공개했다. 곽경록 영업부장에 이어 △대전지점 김기양... 현대차 판매 우수자 10명에 선정된 직원들은 지난해 코로나19 여파에 따른 악조건 속에서도 우수한 판매 성과를...
2773,"현대차 '총수 공인' 정의선, 지배구조 개편만 남았다",https://www.dailian.co.kr/news/view/987110/?sc=Naver,공정거래위원회는 지난 29일 현대차그룹 동일인을 정몽구 명예회장에서 정의선 회장으로 변경했다. 동일인은 기업의 실질적인 지배자로 집단 지정 자료와 관련된 모든 책임을 진다. 앞서 현대차그룹은 지난 2월 정의선...
2774,"현대차, 법인 대상 전기차에 '충전 솔루션' 제공",https://www.hankyung.com/economy/article/202104222763g,"'EV 충전 솔루션'은 현대차가 전기차 충전 인프라 업체인 '에스트래픽'과 제휴해 현대차의 전기차를 구매하는 법인 고객에게 충전기를 무상으로 대여해주고, 관리 및 충전 비용의 부담까지 해소해주는 전기차 구매..."
2775,"현대차, 반도체·부품 부족으로 다음달 울산공장 멈춘다(종합)",https://biz.chosun.com/site/data/html_dir/2021/03/30/2021033001800.html?utm_source=naver&utm_medium=original&utm_campaign=biz,30일 현대차에 따르면 울산 1공장은 내달 7일부터 14일까지 휴업하기로 했다. 울산 2~5 공장도 다음달 3일 하루... 현대차는 다음달 휴업 기간동안 부품 수급 문제 등을 해결할 방법을 강구해 조속히 해결할 방침이다. 다만...
2776,현대차 1분기 영업익 1.6兆 돌파…2분기 반도체대란 변수(종합2보),http://www.newsis.com/view/?id=NISX20210422_0001416534&cID=13001&pID=13000,현대차는 올해 1분기 영업이익이 1조6566억원으로 집계됐다고 22일 공시했다. 지난해 같은 기간에 비해 91.8... 현대차의 1분기 매출은 글로벌 도매 판매 증가와 제품 믹스 개선이 원달러 환율 하락 영향을 상쇄하면서...
2777,"현대차, 반려동물 이동 서비스 '엠 바이브' 시범 운영",https://biz.chosun.com/site/data/html_dir/2021/04/26/2021042601724.html?utm_source=naver&utm_medium=original&utm_campaign=biz,"26일 현대차는 반려동물과 보호자를 위해 이동, 의료, 미용, 숙박 등 다양한 펫 서비스를 제공하는 ‘엠... 엠 바이브(Mobility new VIBE)는 미래 모빌리티의 새로운 경험을 위해 현대차그룹이 KST모빌리티와 손을 잡았다...."
